2025-12-15T23:16:16+00:00;64.23
2025-12-15T23:22:26+00:00;62.22
2025-12-15T23:37:54+00:00;65.92
2025-12-15T23:40:04+00:00;65.76
2025-12-15T23:42:54+00:00;66.05
2025-12-15T23:53:07+00:00;67.47
2025-12-16T00:03:46+00:00;67.85
2025-12-16T00:05:56+00:00;68.27
2025-12-16T03:53:16+00:00;62.79
2025-12-16T05:48:51+00:00;66.11
2025-12-16T07:01:39+00:00;66.70
2025-12-16T07:45:27+00:00;67.07
2025-12-16T08:59:46+00:00;66.68
2025-12-16T09:51:31+00:00;67.66
2025-12-16T10:53:45+00:00;68.01
2025-12-16T11:36:48+00:00;66.49
2025-12-16T11:53:01+00:00;66.28
2025-12-16T13:54:01+00:00;65.32
2025-12-16T14:55:32+00:00;66.49
2025-12-16T15:45:39+00:00;65.88
2025-12-16T16:59:37+00:00;69.04
2025-12-16T17:00:38+00:00;68.83
2025-12-16T17:51:02+00:00;66.28
2025-12-16T18:59:21+00:00;63.98
2025-12-16T19:34:02+00:00;63.58
2025-12-16T19:53:01+00:00;62.60
2025-12-16T20:46:53+00:00;62.60
2025-12-16T21:39:01+00:00;63.37
2025-12-16T21:52:56+00:00;63.58
2025-12-16T22:41:02+00:00;65.55
2025-12-16T22:53:46+00:00;67.07
2025-12-16T23:36:11+00:00;64.36
2025-12-16T23:52:57+00:00;64.75
2025-12-17T04:41:16+00:00;67.26
2025-12-17T04:57:39+00:00;67.28
2025-12-17T05:47:27+00:00;66.49
2025-12-17T07:00:27+00:00;65.34
2025-12-17T07:43:30+00:00;65.71
2025-12-17T07:56:02+00:00;66.51
2025-12-17T08:59:48+00:00;67.28
2025-12-17T09:52:12+00:00;66.53
2025-12-17T10:52:29+00:00;62.98
2025-12-17T11:37:22+00:00;65.80
2025-12-17T11:54:06+00:00;66.87
2025-12-17T13:48:32+00:00;69.04
2025-12-17T14:55:02+00:00;68.96
2025-12-17T15:49:27+00:00;69.42
2025-12-17T17:00:03+00:00;69.08
2025-12-17T17:50:17+00:00;65.94
2025-12-17T19:00:23+00:00;65.30
2025-12-17T19:34:32+00:00;65.13
2025-12-17T19:53:47+00:00;64.94
2025-12-17T20:47:02+00:00;65.51
2025-12-17T21:39:27+00:00;67.28
2025-12-17T21:53:03+00:00;65.32
2025-12-17T22:44:01+00:00;68.64
2025-12-17T22:56:38+00:00;67.47
2025-12-17T23:38:05+00:00;66.49
2025-12-17T23:53:34+00:00;68.45
2025-12-18T04:58:30+00:00;68.77
2025-12-18T05:30:01+00:00;67.05
2025-12-18T07:01:19+00:00;66.11
2025-12-18T07:41:42+00:00;65.32
2025-12-18T07:54:11+00:00;66.11
2025-12-18T08:58:43+00:00;66.89
2025-12-18T09:53:08+00:00;66.30
2025-12-18T10:51:05+00:00;62.98
2025-12-18T11:33:58+00:00;67.66
2025-12-18T11:52:53+00:00;68.66
2025-12-18T13:51:42+00:00;66.26
2025-12-18T14:51:55+00:00;64.75
2025-12-18T15:46:56+00:00;67.28
2025-12-18T17:50:03+00:00;66.32
2025-12-18T18:59:26+00:00;65.72
2025-12-18T19:29:38+00:00;65.71
2025-12-18T19:44:01+00:00;65.53
2025-12-18T19:57:00+00:00;65.51
2025-12-18T20:39:40+00:00;65.23
2025-12-18T20:55:26+00:00;64.75
2025-12-18T21:31:33+00:00;65.53
2025-12-18T21:53:00+00:00;66.84
2025-12-18T22:42:36+00:00;63.90
2025-12-18T22:54:59+00:00;66.68
2025-12-18T23:35:24+00:00;65.53
2025-12-18T23:53:18+00:00;62.07
2025-12-19T03:53:52+00:00;67.87
2025-12-19T04:59:23+00:00;67.28
2025-12-19T05:46:44+00:00;65.92
2025-12-19T06:59:54+00:00;65.74
2025-12-19T07:40:49+00:00;66.30
2025-12-19T07:53:44+00:00;66.34
2025-12-19T08:58:06+00:00;66.51
2025-12-19T09:48:02+00:00;66.45
2025-12-19T10:50:01+00:00;65.92
2025-12-19T11:33:45+00:00;67.22
2025-12-19T11:53:19+00:00;69.23
2025-12-19T13:48:12+00:00;66.11
2025-12-19T14:48:06+00:00;65.94
2025-12-19T15:44:47+00:00;66.30
2025-12-19T15:57:26+00:00;65.78
2025-12-19T16:55:02+00:00;65.72
2025-12-19T17:34:03+00:00;66.72
2025-12-19T17:53:23+00:00;67.09
2025-12-19T18:58:13+00:00;65.51
